# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "transcript" "-a" "../KPN MGH 78578_genome.gtf" "-o" "reads_annotate/SRR1720515_annotate.tsv" "bam_merge_paired/SRR1720515_merge_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_merge_paired/SRR1720515_merge_sort.bam
gene-KPN_04348	CP000647.1	4757185	4760088	+	2904	470163
gene-KPN_04349	CP000647.1	4760181	4760303	+	123	106403
gene-KPN_04350	CP000647.1	4760716	4761744	+	1029	339
gene-KPN_04351	CP000647.1	4761741	4762703	+	963	285
gene-KPN_04352	CP000647.1	4762729	4763685	-	957	363
gene-KPN_04353	CP000647.1	4764108	4764183	+	76	72
gene-KPN_04354	CP000647.1	4764194	4764278	+	85	737
gene-KPN_04355	CP000647.1	4764394	4764468	+	75	1838
gene-KPN_04356	CP000647.1	4764474	4764549	+	76	510
gene-KPN_04357	CP000647.1	4764665	4765849	+	1185	18961
gene-KPN_04358	CP000647.1	4766186	4766569	+	384	1272
gene-KPN_04359	CP000647.1	4766571	4767116	+	546	1251
gene-KPN_04360	CP000647.1	4767273	4767701	+	429	2564
gene-KPN_04361	CP000647.1	4767705	4768409	+	705	7955
gene-KPN_04362	CP000647.1	4768595	4768807	-	213	422
gene-KPN_04363	CP000647.1	4768823	4769320	+	498	4019
gene-KPN_04364	CP000647.1	4769387	4769752	+	366	5667
gene-KPN_04365	CP000647.1	4770044	4774105	+	4062	20244
gene-KPN_04366	CP000647.1	4774182	4778405	+	4224	15988
gene-KPN_04367	CP000647.1	4778806	4780146	+	1341	1081
gene-KPN_04368	CP000647.1	4780189	4780506	-	318	361
gene-KPN_04369	CP000647.1	4780510	4780782	-	273	946
gene-KPN_04370	CP000647.1	4780988	4782520	-	1533	409
gene-KPN_04371	CP000647.1	4782837	4783970	-	1134	25
gene-KPN_04372	CP000647.1	4783967	4784737	-	771	6
gene-KPN_04373	CP000647.1	4784739	4784939	-	201	0
gene-KPN_04374	CP000647.1	4784923	4785678	-	756	6
gene-KPN_04375	CP000647.1	4785671	4786306	-	636	16
gene-KPN_04376	CP000647.1	4786306	4788201	-	1896	43
gene-KPN_04377	CP000647.1	4788464	4788961	-	498	394
gene-KPN_04378	CP000647.1	4789055	4789828	+	774	174
gene-KPN_04379	CP000647.1	4789869	4790933	+	1065	623
gene-KPN_04380	CP000647.1	4790946	4791617	+	672	239
gene-KPN_04381	CP000647.1	4791660	4792250	+	591	983
gene-KPN_04382	CP000647.1	4792437	4792709	+	273	8179
gene-KPN_04383	CP000647.1	4792716	4793417	+	702	99
gene-KPN_04384	CP000647.1	4793421	4793858	-	438	17
gene-KPN_04385	CP000647.1	4794118	4795512	+	1395	207
gene-KPN_04386	CP000647.1	4795499	4796830	+	1332	95
gene-KPN_04387	CP000647.1	4796820	4798115	-	1296	50
gene-KPN_04388	CP000647.1	4798131	4799720	-	1590	122
gene-KPN_04389	CP000647.1	4800349	4801892	+	1544	174540
gene-KPN_04390	CP000647.1	4801973	4802048	+	76	3127
gene-KPN_04391	CP000647.1	4802231	4805134	+	2904	425117
gene-KPN_04392	CP000647.1	4805326	4805448	+	123	108685
gene-KPN_04393	CP000647.1	4805638	4806099	-	462	565
gene-KPN_04394	CP000647.1	4806256	4807185	+	930	239
gene-KPN_04395	CP000647.1	4807446	4809047	+	1602	39
gene-KPN_04396	CP000647.1	4809112	4810431	+	1320	50
gene-KPN_04397	CP000647.1	4810534	4812318	+	1785	49
gene-KPN_04398	CP000647.1	4812369	4813274	-	906	50
gene-KPN_04399	CP000647.1	4813394	4817077	+	3684	774
gene-KPN_04400	CP000647.1	4817207	4818838	+	1632	254
gene-KPN_04401	CP000647.1	4818926	4819735	-	810	2
gene-KPN_04402	CP000647.1	4819728	4820960	-	1233	0
gene-KPN_04403	CP000647.1	4821033	4821869	-	837	0
gene-KPN_04404	CP000647.1	4821869	4822612	-	744	0
gene-KPN_04405	CP000647.1	4822735	4823229	-	495	0
gene-KPN_04406	CP000647.1	4823229	4823636	-	408	0
gene-KPN_04407	CP000647.1	4823646	4824449	-	804	0
gene-KPN_04408	CP000647.1	4824520	4825473	-	954	2
gene-KPN_04409	CP000647.1	4825817	4826692	+	876	439
gene-KPN_04410	CP000647.1	4826689	4826961	-	273	55
gene-KPN_04411	CP000647.1	4827078	4828007	-	930	27
gene-KPN_04412	CP000647.1	4828146	4829495	-	1350	337
gene-KPN_04413	CP000647.1	4830260	4831909	+	1650	4588
gene-KPN_04414	CP000647.1	4831960	4832415	-	456	21
gene-KPN_04415	CP000647.1	4832424	4832882	-	459	42
gene-KPN_04416	CP000647.1	4833041	4833421	-	381	45
gene-KPN_04417	CP000647.1	4833442	4833762	-	321	29
gene-KPN_04418	CP000647.1	4833755	4834495	-	741	57
gene-KPN_04419	CP000647.1	4834579	4835856	-	1278	293
gene-KPN_04420	CP000647.1	4836230	4836640	+	411	10
gene-KPN_04421	CP000647.1	4836832	4837722	-	891	60
gene-KPN_04422	CP000647.1	4837737	4839281	-	1545	211
gene-KPN_04423	CP000647.1	4839399	4840589	-	1191	2637
gene-KPN_04424	CP000647.1	4840960	4842069	+	1110	165
gene-KPN_04425	CP000647.1	4842153	4843442	+	1290	3794
gene-KPN_04426	CP000647.1	4843602	4844480	+	879	218
gene-KPN_04427	CP000647.1	4844668	4845165	+	498	143
gene-KPN_04428	CP000647.1	4845178	4846044	+	867	227
gene-KPN_04429	CP000647.1	4846093	4848516	-	2424	800
gene-KPN_04430	CP000647.1	4848645	4849013	+	369	62
gene-KPN_04431	CP000647.1	4849136	4849744	+	609	1610
gene-KPN_04432	CP000647.1	4849814	4851130	+	1317	109
gene-KPN_04433	CP000647.1	4851314	4851574	+	261	73730
gene-KPN_04434	CP000647.1	4851670	4852191	-	522	47661
gene-KPN_04435	CP000647.1	4852435	4852923	+	489	245
gene-KPN_04436	CP000647.1	4853081	4854022	+	942	148
gene-KPN_04437	CP000647.1	4854161	4854403	+	243	15
gene-KPN_04438	CP000647.1	4854586	4855569	-	984	2287
gene-KPN_04439	CP000647.1	4855739	4857154	+	1416	243
gene-KPN_04440	CP000647.1	4857186	4858265	+	1080	25
gene-KPN_04441	CP000647.1	4858442	4859635	+	1194	220
gene-KPN_04442	CP000647.1	4859825	4860538	+	714	134
gene-KPN_04443	CP000647.1	4860666	4861085	+	420	508
gene-KPN_04444	CP000647.1	4861119	4861445	+	327	95
gene-KPN_04445	CP000647.1	4861446	4864271	-	2826	946
gene-KPN_04446	CP000647.1	4864523	4865047	+	525	894
gene-KPN_04447	CP000647.1	4865172	4866752	-	1581	90
gene-KPN_04448	CP000647.1	4867339	4869597	+	2259	50
gene-KPN_04449	CP000647.1	4869861	4870229	-	369	22
gene-KPN_04450	CP000647.1	4870263	4871837	-	1575	81
gene-KPN_04451	CP000647.1	4872397	4872627	-	231	0
gene-KPN_04452	CP000647.1	4872649	4875072	+	2424	124
gene-KPN_04453	CP000647.1	4876016	4876777	-	762	35
gene-KPN_04454	CP000647.1	4876788	4877801	-	1014	0
gene-KPN_04455	CP000647.1	4877798	4878568	-	771	0
gene-KPN_04456	CP000647.1	4878702	4879763	+	1062	16
gene-KPN_04457	CP000647.1	4879793	4880932	+	1140	12
gene-KPN_04458	CP000647.1	4880993	4881826	+	834	4
gene-KPN_04459	CP000647.1	4881823	4882680	+	858	12
gene-KPN_04460	CP000647.1	4882727	4883008	-	282	12
gene-KPN_04461	CP000647.1	4883515	4885119	+	1605	107
gene-KPN_04462	CP000647.1	4885104	4885433	-	330	24
gene-KPN_04463	CP000647.1	4885545	4885976	+	432	40
gene-KPN_04464	CP000647.1	4886236	4886904	+	669	162
gene-KPN_04465	CP000647.1	4887293	4888642	+	1350	40
gene-KPN_04466	CP000647.1	4888817	4890436	+	1620	799
gene-KPN_04467	CP000647.1	4890599	4891480	-	882	115
gene-KPN_04468	CP000647.1	4891586	4891993	+	408	6
gene-KPN_04469	CP000647.1	4891990	4892679	+	690	17
gene-KPN_04470	CP000647.1	4893111	4893221	+	111	10
gene-KPN_04471	CP000647.1	4893214	4893747	+	534	12
gene-KPN_04472	CP000647.1	4893808	4894497	+	690	15
gene-KPN_04473	CP000647.1	4894805	4897030	+	2226	53
gene-KPN_04474	CP000647.1	4897030	4897614	+	585	0
gene-KPN_04475	CP000647.1	4897628	4898731	+	1104	10
gene-KPN_04476	CP000647.1	4898779	4900434	-	1656	222
gene-KPN_04477	CP000647.1	4900431	4900646	-	216	32
gene-KPN_04478	CP000647.1	4900926	4902884	-	1959	5669
gene-KPN_04479	CP000647.1	4902985	4903185	+	201	0
gene-KPN_04480	CP000647.1	4903297	4904610	+	1314	638
gene-KPN_04481	CP000647.1	4904647	4905333	-	687	38
gene-KPN_04482	CP000647.1	4905563	4907242	-	1680	248
gene-KPN_04483	CP000647.1	4907983	4908711	+	729	186
gene-KPN_04484	CP000647.1	4908797	4909555	+	759	70
gene-KPN_04485	CP000647.1	4909603	4910478	+	876	88
gene-KPN_04486	CP000647.1	4910603	4911610	-	1008	368
gene-KPN_04487	CP000647.1	4911685	4912626	-	942	60
gene-KPN_04488	CP000647.1	4912657	4913655	-	999	18
gene-KPN_04489	CP000647.1	4913652	4915172	-	1521	12
gene-KPN_04490	CP000647.1	4915352	4917637	+	2286	47
gene-KPN_04491	CP000647.1	4918083	4918841	-	759	46
gene-KPN_04492	CP000647.1	4918857	4919420	-	564	46
gene-KPN_04493	CP000647.1	4919420	4920556	-	1137	4
gene-KPN_04494	CP000647.1	4920553	4921233	-	681	2
gene-KPN_04495	CP000647.1	4921341	4922099	-	759	2
gene-KPN_04496	CP000647.1	4922096	4922944	-	849	0
gene-KPN_04497	CP000647.1	4922937	4924001	-	1065	0
gene-KPN_04498	CP000647.1	4924002	4924586	-	585	0
gene-KPN_04499	CP000647.1	4924583	4925035	-	453	0
gene-KPN_04500	CP000647.1	4925036	4925767	-	732	1
gene-KPN_04501	CP000647.1	4925917	4926351	-	435	67
gene-KPN_04502	CP000647.1	4926580	4926858	-	279	644
gene-KPN_04503	CP000647.1	4927502	4928962	+	1461	4554
gene-KPN_04504	CP000647.1	4929012	4929950	-	939	33
gene-KPN_04505	CP000647.1	4930190	4931542	+	1353	82
gene-KPN_04506	CP000647.1	4931636	4933051	+	1416	327
gene-KPN_04507	CP000647.1	4933327	4934283	+	957	161
gene-KPN_04508	CP000647.1	4935784	4936104	-	321	24
gene-KPN_04509	CP000647.1	4936089	4937006	-	918	491
gene-KPN_04510	CP000647.1	4937152	4937808	-	657	15
gene-KPN_04511	CP000647.1	4938061	4938846	+	786	50
gene-KPN_04512	CP000647.1	4939341	4940669	-	1329	6
gene-KPN_04513	CP000647.1	4940662	4942683	-	2022	104
gene-KPN_04514	CP000647.1	4942686	4945103	-	2418	25
gene-KPN_04515	CP000647.1	4945096	4945218	-	123	0
gene-KPN_04516	CP000647.1	4945767	4946333	+	567	16
gene-KPN_04517	CP000647.1	4946726	4946935	+	210	18
gene-KPN_04518	CP000647.1	4947271	4947678	-	408	52
gene-KPN_04519	CP000647.1	4948906	4949382	-	477	63
gene-KPN_04520	CP000647.1	4949944	4950057	-	114	1
gene-KPN_04521	CP000647.1	4950170	4950691	+	522	19
gene-KPN_04522	CP000647.1	4950748	4951533	+	786	14
gene-KPN_04523	CP000647.1	4951947	4952022	-	76	1
gene-KPN_04524	CP000647.1	4952138	4954225	-	2088	188
gene-KPN_04525	CP000647.1	4954293	4954883	-	591	2687
gene-KPN_04526	CP000647.1	4954904	4956700	-	1797	183
gene-KPN_04527	CP000647.1	4956676	4957002	-	327	21
gene-KPN_04528	CP000647.1	4957124	4958425	-	1302	422
gene-KPN_04529	CP000647.1	4958541	4959977	-	1437	9111
gene-KPN_04530	CP000647.1	4960300	4960791	+	492	279
gene-KPN_04531	CP000647.1	4960842	4962092	-	1251	34
gene-KPN_04532	CP000647.1	4962325	4962618	+	294	3572
gene-KPN_04533	CP000647.1	4962656	4964302	+	1647	38557
gene-KPN_04534	CP000647.1	4964551	4964916	+	366	128
gene-KPN_04535	CP000647.1	4964971	4965834	-	864	119
gene-KPN_04536	CP000647.1	4965849	4967972	-	2124	11
gene-KPN_04537	CP000647.1	4967965	4969251	-	1287	0
gene-KPN_04538	CP000647.1	4969355	4969681	-	327	0
gene-KPN_04539	CP000647.1	4970040	4970966	-	927	2
gene-KPN_04540	CP000647.1	4971080	4973572	-	2493	4
gene-KPN_04541	CP000647.1	4973659	4974345	-	687	5
gene-KPN_04542	CP000647.1	4974404	4974943	-	540	6
gene-KPN_04543	CP000647.1	4975419	4976093	+	675	47
gene-KPN_04544	CP000647.1	4976215	4977243	-	1029	112
gene-KPN_04545	CP000647.1	4977285	4977851	+	567	1212
gene-KPN_04546	CP000647.1	4977925	4978056	+	132	53
gene-KPN_04547	CP000647.1	4978171	4978362	+	192	6190
gene-KPN_04548	CP000647.1	4978506	4978823	+	318	71
gene-KPN_04549	CP000647.1	4978820	4979353	-	534	193
gene-KPN_04550	CP000647.1	4979467	4979826	-	360	1931
gene-KPN_04551	CP000647.1	4979837	4980232	-	396	327
gene-KPN_04552	CP000647.1	4980243	4980977	-	735	1017
gene-KPN_04553	CP000647.1	4980970	4982760	-	1791	1683
gene-KPN_04554	CP000647.1	4983036	4984013	+	978	134
gene-KPN_04555	CP000647.1	4984217	4985698	+	1482	29
gene-KPN_04556	CP000647.1	4985736	4989035	-	3300	522
gene-KPN_04557	CP000647.1	4989089	4990051	-	963	272
gene-KPN_04558	CP000647.1	4990212	4991273	-	1062	550
gene-KPN_04559	CP000647.1	4991367	4991912	+	546	138
gene-KPN_04560	CP000647.1	4991956	4992687	-	732	90
gene-KPN_04561	CP000647.1	4992982	4993057	+	76	456
gene-KPN_04562	CP000647.1	4993126	4993201	+	76	254
gene-KPN_04563	CP000647.1	4993274	4993349	+	76	288
gene-KPN_04564	CP000647.1	4993620	4994759	-	1140	569
gene-KPN_04565	CP000647.1	4994758	4996284	+	1527	127
gene-KPN_04566	CP000647.1	4996277	4996738	+	462	142
gene-KPN_04567	CP000647.1	4996755	4998098	+	1344	421
gene-KPN_04568	CP000647.1	4998109	4999968	+	1860	403
gene-KPN_04569	CP000647.1	4999961	5000911	+	951	17831
gene-KPN_04570	CP000647.1	5001004	5001312	+	309	2857
gene-KPN_04571	CP000647.1	5001388	5002668	+	1281	1688
gene-KPN_04572	CP000647.1	5002734	5003996	+	1263	1411
gene-KPN_04573	CP000647.1	5003999	5005003	+	1005	2768
gene-KPN_04574	CP000647.1	5005086	5005376	-	291	20
gene-KPN_04575	CP000647.1	5005599	5005796	+	198	327
gene-KPN_04576	CP000647.1	5005899	5007197	+	1299	2611
gene-KPN_04577	CP000647.1	5007348	5007773	+	426	519
gene-KPN_04578	CP000647.1	5007810	5010242	+	2433	3664
gene-KPN_04579	CP000647.1	5010324	5011055	+	732	897
gene-KPN_04580	CP000647.1	5011166	5012818	+	1653	399
gene-KPN_04581	CP000647.1	5012809	5013096	-	288	2826
gene-KPN_04582	CP000647.1	5013222	5013530	-	309	1525
gene-KPN_04583	CP000647.1	5013740	5014456	+	717	118
gene-KPN_04584	CP000647.1	5014453	5015208	-	756	103
gene-KPN_04585	CP000647.1	5015316	5016380	-	1065	25
gene-KPN_04586	CP000647.1	5016743	5018143	+	1401	26
gene-KPN_04587	CP000647.1	5018156	5018461	+	306	26
gene-KPN_04588	CP000647.1	5018471	5018938	+	468	46
gene-KPN_04589	CP000647.1	5018964	5019602	+	639	17
gene-KPN_04590	CP000647.1	5019612	5020466	+	855	43
gene-KPN_04591	CP000647.1	5020466	5021152	+	687	0
gene-KPN_04592	CP000647.1	5021216	5022409	-	1194	71
gene-KPN_04593	CP000647.1	5022559	5022834	-	276	551
gene-KPN_04594	CP000647.1	5023175	5023570	+	396	946
gene-KPN_04595	CP000647.1	5023723	5023890	+	168	323
gene-KPN_04596	CP000647.1	5023895	5024122	+	228	335
gene-KPN_04597	CP000647.1	5024164	5024613	+	450	2920
gene-KPN_04598	CP000647.1	5024722	5024895	-	174	46
gene-KPN_04599	CP000647.1	5024862	5025395	-	534	143
gene-KPN_04600	CP000647.1	5025554	5026234	+	681	182
gene-KPN_04601	CP000647.1	5026539	5027942	+	1404	570
gene-KPN_04602	CP000647.1	5028047	5028709	-	663	47
gene-KPN_04603	CP000647.1	5028792	5029781	-	990	27
gene-KPN_04604	CP000647.1	5029839	5030663	-	825	44
gene-KPN_04605	CP000647.1	5030741	5031589	-	849	40
gene-KPN_04606	CP000647.1	5031679	5032050	+	372	35
gene-KPN_04607	CP000647.1	5032105	5034048	-	1944	173
gene-KPN_04608	CP000647.1	5034240	5034983	+	744	399
gene-KPN_04609	CP000647.1	5034973	5035530	-	558	184
gene-KPN_04610	CP000647.1	5035854	5036060	+	207	2830
gene-KPN_04611	CP000647.1	5036122	5036994	-	873	243
gene-KPN_04612	CP000647.1	5037025	5039034	-	2010	13
gene-KPN_04613	CP000647.1	5039052	5040188	-	1137	6
gene-KPN_04614	CP000647.1	5040486	5041823	-	1338	1159
gene-KPN_04615	CP000647.1	5042004	5042702	-	699	213
gene-KPN_04616	CP000647.1	5042851	5044584	+	1734	668
gene-KPN_04617	CP000647.1	5044581	5048357	+	3777	1556
gene-KPN_04618	CP000647.1	5048414	5048704	+	291	365
gene-KPN_04619	CP000647.1	5048742	5049908	-	1167	203
gene-KPN_04620	CP000647.1	5050064	5051251	-	1188	142
gene-KPN_04621	CP000647.1	5051326	5051856	-	531	2446
gene-KPN_04622	CP000647.1	5052302	5053216	+	915	2001
gene-KPN_04623	CP000647.1	5053340	5054842	+	1503	75
gene-KPN_04624	CP000647.1	5054853	5055878	+	1026	26
gene-KPN_04625	CP000647.1	5055865	5056863	+	999	63
gene-KPN_04626	CP000647.1	5056906	5057904	-	999	1584
gene-KPN_04627	CP000647.1	5058116	5059453	+	1338	309
gene-KPN_04628	CP000647.1	5059522	5060049	+	528	8
gene-KPN_04629	CP000647.1	5060093	5061301	-	1209	112
gene-KPN_04630	CP000647.1	5061932	5062483	-	552	1881
gene-KPN_04631	CP000647.1	5062579	5063931	+	1353	438
gene-KPN_04632	CP000647.1	5063968	5064354	+	387	1088
gene-KPN_04633	CP000647.1	5064644	5064982	+	339	15
gene-KPN_04634	CP000647.1	5064993	5065355	+	363	10
gene-KPN_04635	CP000647.1	5065358	5065657	+	300	28
gene-KPN_04636	CP000647.1	5065679	5066455	+	777	58
gene-KPN_04637	CP000647.1	5066469	5067113	+	645	10
gene-KPN_04638	CP000647.1	5067219	5068352	+	1134	15
gene-KPN_04639	CP000647.1	5068336	5069454	+	1119	41
gene-KPN_04640	CP000647.1	5069451	5070191	+	741	14
gene-KPN_04641	CP000647.1	5070258	5071412	+	1155	64
gene-KPN_04642	CP000647.1	5071435	5073345	+	1911	113
gene-KPN_04643	CP000647.1	5073423	5073665	+	243	60
gene-KPN_04644	CP000647.1	5073655	5073939	+	285	54
gene-KPN_04645	CP000647.1	5073943	5074407	-	465	17
gene-KPN_04646	CP000647.1	5074736	5076874	-	2139	298
gene-KPN_04647	CP000647.1	5077231	5077974	-	744	44
gene-KPN_04648	CP000647.1	5078268	5078543	+	276	12
gene-KPN_04649	CP000647.1	5078634	5079941	+	1308	6
gene-KPN_04650	CP000647.1	5079968	5081320	+	1353	43
gene-KPN_04651	CP000647.1	5081376	5083031	-	1656	182
gene-KPN_04652	CP000647.1	5083083	5084501	-	1419	183
gene-KPN_04653	CP000647.1	5084633	5085580	-	948	53
gene-KPN_04654	CP000647.1	5085960	5088668	+	2709	26
gene-KPN_04655	CP000647.1	5088741	5089127	-	387	1130
gene-KPN_04656	CP000647.1	5089280	5089741	-	462	96
gene-KPN_04657	CP000647.1	5089755	5090690	-	936	55
gene-KPN_04658	CP000647.1	5091026	5091478	+	453	25
gene-KPN_04659	CP000647.1	5091540	5092562	-	1023	29
gene-KPN_04660	CP000647.1	5092708	5093130	+	423	767
gene-KPN_04661	CP000647.1	5093189	5093953	+	765	185
gene-KPN_04662	CP000647.1	5094214	5094717	-	504	118
gene-KPN_04663	CP000647.1	5094838	5097693	-	2856	2623
gene-KPN_04664	CP000647.1	5097693	5098136	-	444	63
gene-KPN_04665	CP000647.1	5098256	5099767	-	1512	876
gene-KPN_04666	CP000647.1	5100157	5101254	+	1098	701
gene-KPN_04667	CP000647.1	5101254	5102336	+	1083	497
gene-KPN_04668	CP000647.1	5102385	5103902	-	1518	599
gene-KPN_04669	CP000647.1	5103986	5104807	-	822	39
gene-KPN_04670	CP000647.1	5105159	5106664	+	1506	159
gene-KPN_04671	CP000647.1	5106683	5107492	+	810	138
gene-KPN_04672	CP000647.1	5108468	5109325	-	858	63
gene-KPN_04673	CP000647.1	5109477	5111390	-	1914	146
gene-KPN_04674	CP000647.1	5111896	5113836	+	1941	84
gene-KPN_04675	CP000647.1	5113805	5114896	+	1092	114
gene-KPN_04676	CP000647.1	5114938	5115822	+	885	122
gene-KPN_04677	CP000647.1	5115846	5116745	+	900	139
gene-KPN_04678	CP000647.1	5116889	5118199	-	1311	10
gene-KPN_04679	CP000647.1	5118192	5119265	-	1074	26
gene-KPN_04680	CP000647.1	5119271	5120095	-	825	9
gene-KPN_04681	CP000647.1	5120106	5120993	-	888	2
gene-KPN_04682	CP000647.1	5120983	5121867	-	885	2
gene-KPN_04683	CP000647.1	5121998	5123017	-	1020	245
gene-KPN_04684	CP000647.1	5123129	5124598	-	1470	11
gene-KPN_04685	CP000647.1	5124595	5125275	-	681	8
gene-KPN_04686	CP000647.1	5125867	5125951	+	85	618
gene-KPN_04687	CP000647.1	5126372	5127859	+	1488	0
gene-KPN_04688	CP000647.1	5127990	5128124	+	135	0
gene-KPN_04689	CP000647.1	5128254	5128949	+	696	0
gene-KPN_04690	CP000647.1	5128950	5129615	+	666	0
gene-KPN_04691	CP000647.1	5129919	5130818	-	900	0
gene-KPN_04692	CP000647.1	5131491	5131757	+	267	0
gene-KPN_04693	CP000647.1	5131745	5132260	+	516	0
gene-KPN_04694	CP000647.1	5132329	5132595	+	267	0
gene-KPN_04695	CP000647.1	5132758	5133360	+	603	0
gene-KPN_04696	CP000647.1	5133416	5135005	-	1590	0
gene-KPN_04697	CP000647.1	5135357	5136157	-	801	0
gene-KPN_04698	CP000647.1	5136157	5136576	-	420	0
gene-KPN_04699	CP000647.1	5136576	5137652	-	1077	0
gene-KPN_04700	CP000647.1	5137727	5138014	-	288	0
gene-KPN_04701	CP000647.1	5138174	5139046	-	873	0
gene-KPN_04702	CP000647.1	5139036	5139593	-	558	0
gene-KPN_04703	CP000647.1	5139577	5140860	-	1284	0
gene-KPN_04704	CP000647.1	5140877	5141077	-	201	0
gene-KPN_04705	CP000647.1	5141210	5142100	-	891	0
gene-KPN_04706	CP000647.1	5142261	5143040	+	780	0
gene-KPN_04707	CP000647.1	5143503	5144555	+	1053	0
gene-KPN_04708	CP000647.1	5144603	5147743	+	3141	0
gene-KPN_04709	CP000647.1	5147740	5151810	+	4071	0
gene-KPN_04710	CP000647.1	5151896	5155894	+	3999	0
gene-KPN_04711	CP000647.1	5155897	5157768	+	1872	0
gene-KPN_04712	CP000647.1	5160091	5160711	+	621	0
gene-KPN_04713	CP000647.1	5160711	5161799	+	1089	0
gene-KPN_04714	CP000647.1	5162667	5163800	-	1134	0
gene-KPN_04715	CP000647.1	5164979	5166313	+	1335	2
gene-KPN_04716	CP000647.1	5166733	5166990	+	258	0
gene-KPN_04717	CP000647.1	5167836	5168306	-	471	0
gene-KPN_04718	CP000647.1	5168281	5168511	-	231	0
gene-KPN_04719	CP000647.1	5169688	5170557	-	870	0
gene-KPN_04720	CP000647.1	5170737	5171375	+	639	114
gene-KPN_04721	CP000647.1	5171459	5173138	-	1680	133
gene-KPN_04722	CP000647.1	5173197	5174576	-	1380	137
gene-KPN_04723	CP000647.1	5175063	5176382	+	1320	26
gene-KPN_04724	CP000647.1	5176683	5178035	+	1353	9
gene-KPN_04725	CP000647.1	5178143	5178238	-	96	2
gene-KPN_04726	CP000647.1	5178328	5179287	-	960	12
gene-KPN_04727	CP000647.1	5179284	5179835	-	552	48
gene-KPN_04728	CP000647.1	5180353	5180838	-	486	3
gene-KPN_04729	CP000647.1	5180835	5182055	-	1221	13
gene-KPN_04730	CP000647.1	5182052	5182774	-	723	6
gene-KPN_04731	CP000647.1	5182776	5184035	-	1260	5
gene-KPN_04732	CP000647.1	5184032	5184751	-	720	4
gene-KPN_04733	CP000647.1	5185414	5186142	-	729	63
gene-KPN_04734	CP000647.1	5186259	5186792	+	534	117
gene-KPN_04735	CP000647.1	5186802	5187149	-	348	17
gene-KPN_04736	CP000647.1	5187222	5190371	-	3150	47
gene-KPN_04737	CP000647.1	5190383	5191645	-	1263	6
gene-KPN_04738	CP000647.1	5191690	5192034	-	345	0
gene-KPN_04739	CP000647.1	5192052	5193545	-	1494	19
gene-KPN_04740	CP000647.1	5193610	5194293	+	684	40
gene-KPN_04741	CP000647.1	5194283	5195716	+	1434	100
gene-KPN_04742	CP000647.1	5196096	5196629	+	534	332
gene-KPN_04743	CP000647.1	5196677	5197798	-	1122	188
gene-KPN_04744	CP000647.1	5198391	5199934	+	1544	175360
gene-KPN_04745	CP000647.1	5200015	5200090	+	76	2999
gene-KPN_04746	CP000647.1	5200273	5203176	+	2904	637405
gene-KPN_04747	CP000647.1	5203368	5203490	+	123	108113
gene-KPN_04748	CP000647.1	5204076	5204393	+	318	157
gene-KPN_04749	CP000647.1	5204434	5205561	-	1128	181
gene-KPN_04750	CP000647.1	5205558	5208302	-	2745	284
gene-KPN_04751	CP000647.1	5208299	5209366	-	1068	159
gene-KPN_04752	CP000647.1	5209673	5210680	-	1008	44
gene-KPN_04753	CP000647.1	5211185	5212168	+	984	52
gene-KPN_04754	CP000647.1	5212219	5213703	+	1485	45
gene-KPN_04755	CP000647.1	5213696	5214667	+	972	27
gene-KPN_04756	CP000647.1	5214664	5215620	+	957	161
gene-KPN_04757	CP000647.1	5215657	5216439	-	783	75
gene-KPN_04758	CP000647.1	5216526	5217434	+	909	14
gene-KPN_04759	CP000647.1	5217428	5217847	+	420	13
gene-KPN_04760	CP000647.1	5217919	5219331	-	1413	15
gene-KPN_04761	CP000647.1	5219838	5220302	+	465	202
gene-KPN_04762	CP000647.1	5220309	5221376	+	1068	10
gene-KPN_04763	CP000647.1	5221366	5222430	+	1065	47
gene-KPN_04764	CP000647.1	5222678	5223445	-	768	10
gene-KPN_04765	CP000647.1	5223455	5224606	-	1152	137
gene-KPN_04766	CP000647.1	5224704	5224943	-	240	81
gene-KPN_04767	CP000647.1	5224969	5226210	-	1242	336
gene-KPN_04768	CP000647.1	5226264	5227556	-	1293	258
gene-KPN_04769	CP000647.1	5227549	5228211	-	663	0
gene-KPN_04770	CP000647.1	5228259	5229074	-	816	16
gene-KPN_04771	CP000647.1	5229290	5230216	+	927	81
gene-KPN_04772	CP000647.1	5230375	5231745	+	1371	2252
gene-KPN_04773	CP000647.1	5231843	5232388	-	546	106
gene-KPN_04774	CP000647.1	5232780	5233748	-	969	68
gene-KPN_04775	CP000647.1	5233748	5233951	-	204	7
gene-KPN_04776	CP000647.1	5234061	5236211	-	2151	18
